id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,zipcode_price_group,total_sqft,bath_per_bed,living_ratio
9126101511,863500.0,4,3.0,3250,7.923348211930154,2.5,0,0,3,8,2420,830,1905,2007,47.6104,-122.303,1260,7.930565854233965,634360.1793103449,4080,0.75,1.1775362318840579
1377800010,517500.0,3,1.0,1190,8.853808274977197,1.0,0,0,3,7,1190,0,1943,0,47.6453,-122.403,1350,8.853808274977197,791820.807570978,1190,0.3333333333333333,0.17
6813600380,700000.0,3,3.0,2090,8.914760527397261,1.5,0,0,5,7,1290,800,1922,0,47.6891,-122.331,1570,8.509362612301048,584919.2109634551,2890,1.0,0.28091397849462363
923000280,699000.0,3,2.5,2580,9.006386515055114,1.0,0,0,3,10,2090,490,1956,1997,47.7259,-122.361,1660,9.006509131694346,676185.3921568628,3070,0.8333333333333334,0.3164091243561442
255550190,350000.0,3,2.5,2100,8.181720455128108,2.0,0,0,3,7,1690,410,2005,0,47.7453,-121.984,1970,7.993957547573565,424788.74736842106,2510,0.8333333333333334,0.5875769445998881
1829300130,795000.0,4,2.5,3160,9.715047314733996,2.0,0,0,3,10,3160,0,1987,0,47.6365,-122.04,3160,9.426741242423,685605.775510204,3160,0.625,0.19077517507848346
3645500050,543000.0,3,2.5,2090,8.941283763647567,1.0,0,0,3,7,1360,730,1962,2014,47.7369,-122.338,2090,8.94494150776486,386997.3967611336,2820,0.8333333333333334,0.27356020942408377
1518000080,325000.0,3,2.5,1570,8.053251153549096,2.0,0,0,3,7,1570,0,2001,0,47.7364,-121.969,1740,8.18646442942209,424788.74736842106,1570,0.8333333333333334,0.4995227489659561
7883605915,337500.0,3,1.0,1020,8.699681400989514,1.5,0,0,3,7,1020,0,1900,0,47.5254,-122.318,1240,8.699681400989514,355678.51612903224,1020,0.3333333333333333,0.17
1112700170,425000.0,2,1.0,1300,9.312987208936326,1.0,0,0,4,7,1300,0,1955,0,47.7281,-122.233,1600,9.133459327640225,521652.8587155963,1300,0.5,0.11732851985559567
8965500020,780000.0,3,2.5,2110,9.1874810778301,1.0,0,0,3,9,2110,0,1986,0,47.5628,-122.115,2560,9.374837343857585,859684.7791164658,2110,0.8333333333333334,0.21590095160135067
323059167,259000.0,2,1.0,1210,9.763650607348328,1.0,0,0,4,5,1210,0,1948,0,47.5044,-122.148,2140,9.57637141083894,493552.53205128206,1210,0.5,0.06958421990913796
1951700480,524400.0,4,1.75,1990,9.468928284223587,1.0,0,0,4,8,1850,140,1968,0,47.5434,-122.166,2090,9.461176908307142,859684.7791164658,2130,0.4375,0.15366795366795366
2005950050,260000.0,3,2.0,1630,8.989569004807029,1.0,0,0,3,7,1630,0,2003,0,47.2638,-122.243,1610,9.035748861244139,280804.6906077348,1630,0.6666666666666666,0.20329259166874533
9406500480,273000.0,2,2.0,1384,7.508238774678663,2.0,0,0,3,7,1384,0,1990,0,47.7525,-122.244,1078,7.182352111885263,462480.035335689,1384,1.0,0.7596048298572997
3522049063,639900.0,4,2.5,3380,11.235787606394119,2.0,0,0,3,10,3380,0,1997,0,47.3511,-122.266,3710,9.79333780903514,280804.6906077348,3380,0.625,0.04459455893606354
2085700050,420000.0,4,2.5,2480,9.062652099076578,2.0,0,0,3,10,2480,0,2001,0,47.3185,-122.262,2990,9.108750516214549,280804.6906077348,2480,0.625,0.28750289821469976
6751300130,510500.0,3,1.0,1270,8.987321812850125,1.0,0,0,4,7,1270,0,1957,0,47.5874,-122.136,1470,8.987321812850125,617105.085106383,1270,0.3333333333333333,0.15875
2610100020,290000.0,4,1.0,1010,8.881975184248867,1.5,0,0,3,6,1010,0,1947,0,47.742,-122.325,1360,8.881975184248867,423725.69506726455,1010,0.25,0.14027777777777778
9476200680,226000.0,3,1.75,1490,8.743531633626967,1.0,0,0,4,6,990,500,1944,0,47.4917,-122.188,1490,8.951958168569265,420890.54926108377,1990,0.5833333333333334,0.23767746052001915
6145600285,300000.0,2,1.0,820,8.254528881939745,1.0,0,0,4,6,820,0,1916,0,47.7049,-122.349,1520,8.254528881939745,386997.3967611336,820,0.5,0.2133194588969823
203900460,407450.0,3,2.0,1810,9.292933670280036,1.0,0,0,3,7,1810,0,1967,0,47.6393,-121.967,1420,9.391244257682517,678163.0592592593,1810,0.6666666666666666,0.16666666666666666
7878400022,390000.0,4,2.25,3060,8.97727273946428,1.0,0,0,3,7,1530,1530,1965,0,47.4879,-122.245,1850,8.962007209588313,310612.75572519086,4590,0.5625,0.38636363636363635
3585900460,1058800.0,6,2.75,2980,9.90353755128617,1.0,0,4,3,8,2130,850,1965,0,47.7599,-122.375,2730,9.90353755128617,676185.3921568628,3830,0.4583333333333333,0.149
1321720170,610000.0,3,2.5,3440,9.807417083785394,2.0,0,0,3,11,3440,0,1991,0,47.2909,-122.342,3990,9.915416123401402,286732.79158316634,3440,0.8333333333333334,0.1893543237738757
236400130,239975.0,3,2.5,1820,8.887790764195326,1.0,0,0,3,7,1220,600,1959,0,47.4318,-122.292,1350,9.01371703047137,289078.3455882353,2420,0.8333333333333334,0.25131179232256284
4141680190,375000.0,3,2.5,2320,8.658866349732383,1.0,0,0,3,7,1480,840,1987,0,47.504,-122.248,1660,8.659213451436667,310612.75572519086,3160,0.8333333333333334,0.4027777777777778
3629980440,742500.0,4,2.5,2620,8.38958706681109,2.0,0,0,3,9,2620,0,2004,0,47.5524,-121.991,2640,8.423980809694058,612653.6105919003,2620,0.625,0.5954545454545455
1223039173,450000.0,4,1.75,2190,9.360999248261296,1.0,0,0,4,8,2020,170,1956,0,47.4979,-122.363,1920,9.088850474388472,359483.2395833333,2360,0.4375,0.18838709677419355
2473000130,300000.0,3,2.25,1780,9.249176395761381,1.0,0,0,3,8,1780,0,1967,0,47.4539,-122.15,2080,9.144307401371744,353608.63516483514,1780,0.75,0.17123617123617124
2893000280,216600.0,3,1.75,2200,8.94910546953925,1.0,0,0,3,7,1240,960,1975,0,47.4119,-122.181,1770,8.903951072058707,300539.8905109489,3160,0.5833333333333334,0.2857142857142857
7977201845,525000.0,3,1.75,1600,8.71948076085107,1.5,0,0,3,7,1600,0,1924,0,47.6847,-122.291,1670,8.431853144249223,619900.5471698113,1600,0.5833333333333334,0.26143790849673204
4197400005,455000.0,4,2.25,2450,9.952325334619427,1.0,0,2,4,8,1650,800,1954,0,47.4559,-122.344,1820,9.431962766918454,464231.8385826772,3250,0.5625,0.11666666666666667
5561200980,390000.0,4,2.25,2680,10.469340988688563,2.0,0,0,3,8,2680,0,1986,0,47.4613,-121.997,2980,10.469340988688563,616990.5922330098,2680,0.5625,0.07609745016752797
3039000020,450000.0,3,1.75,1850,9.067393362656249,1.0,0,0,4,7,880,970,1982,0,47.7025,-122.198,1450,9.262078567380597,803719.5231481482,2820,0.5833333333333334,0.21345332871812622
6840701100,382000.0,4,1.0,1740,8.38958706681109,1.5,0,0,3,7,1740,0,1924,0,47.6058,-122.3,1590,8.38958706681109,634360.1793103449,1740,0.25,0.39545454545454545
2130410050,287000.0,3,2.25,1490,9.169622538697624,1.0,0,0,4,7,1170,320,1987,0,47.7378,-121.977,1590,9.22078562983772,424788.74736842106,1810,0.75,0.15520833333333334
1924079091,460000.0,4,2.0,1960,12.156661788770945,1.0,0,3,2,8,1960,0,1971,0,47.5538,-121.958,2560,12.150036542839864,616990.5922330098,1960,0.5,0.010296442999206753
3570300080,435000.0,3,2.25,1380,8.011686729127847,2.0,0,0,3,7,1380,0,2009,0,47.6783,-122.157,1930,8.19229373114764,645231.456445993,1380,0.75,0.4577114427860697
2321300351,575000.0,2,1.0,1510,8.302265794873367,1.5,0,0,3,8,1310,200,1935,0,47.6371,-122.393,1700,8.304742269640771,791820.807570978,1710,0.5,0.37450396825396826
2652501630,626700.0,3,1.5,1410,8.188966863648876,1.0,0,0,3,7,1410,0,1906,0,47.6402,-122.357,1370,8.188966863648876,879623.6238532111,1410,0.5,0.39166666666666666
3810000020,352000.0,4,1.5,1440,9.068892008391808,1.5,0,0,3,7,1440,0,1922,0,47.502,-122.228,1440,9.105090961257085,310612.75572519086,1440,0.375,0.16589861751152074
8084400010,650000.0,3,1.0,920,8.81744592104187,1.0,0,0,4,7,920,0,1951,0,47.6322,-122.212,1460,9.097619501912064,1355927.0820189274,920,0.3333333333333333,0.1362962962962963
304000380,197000.0,3,1.0,1090,9.77741399528076,1.0,0,0,4,7,1090,0,1962,0,47.288,-122.196,1300,9.392745258631441,234284.0351758794,1090,0.3333333333333333,0.06182643221781055
1873400020,340000.0,8,2.75,2790,8.80926561216931,1.0,0,0,3,7,1470,1320,1977,0,47.7565,-122.331,1760,8.939187601475613,386997.3967611336,4110,0.34375,0.4167289021657954
4359700080,560000.0,3,2.0,1840,9.614871710924255,1.0,0,0,3,7,1840,0,1968,0,47.6916,-122.158,2300,9.684584995479172,803719.5231481482,1840,0.6666666666666666,0.12278945612278945
1727500010,354000.0,3,1.75,1340,8.748463629942055,1.0,0,0,3,7,1340,0,1972,0,47.7186,-122.218,1780,8.881975184248867,521652.8587155963,1340,0.5833333333333334,0.2126984126984127
8651610680,670000.0,4,2.5,2570,9.114600099695346,2.0,0,0,3,9,2570,0,1999,0,47.6373,-122.064,2760,8.814924599721019,685605.775510204,2570,0.625,0.28285274047985914
3629970190,769000.0,4,3.5,3010,8.732788324973118,2.0,0,0,3,9,3010,0,2005,0,47.5533,-121.993,2520,8.517593111437565,612653.6105919003,3010,0.875,0.4853273137697517
9136102057,650000.0,4,2.5,2160,8.0519780789023,1.0,0,0,3,7,1080,1080,1940,0,47.6662,-122.338,1650,8.227108234348146,584919.2109634551,3240,0.625,0.6881172347881491
1266200130,650000.0,3,1.75,2140,9.157466882369114,1.0,0,0,3,7,1290,850,1953,0,47.6234,-122.191,1960,9.172742341560864,1355927.0820189274,2990,0.5833333333333334,0.22564318852804724
2787310130,289950.0,4,1.75,2090,8.911529941736559,1.0,0,0,4,7,1050,1040,1970,0,47.4107,-122.179,1710,8.926384681265215,300539.8905109489,3130,0.4375,0.28182308522114347
8645511350,300000.0,3,1.75,1810,9.958874954615686,1.0,0,0,4,7,1240,570,1977,0,47.4674,-122.178,1850,9.409273194575334,353608.63516483514,2380,0.5833333333333334,0.08562777935471662
9284801435,471000.0,4,1.75,1760,8.657129031713755,1.0,0,2,5,7,1070,690,1962,0,47.5521,-122.373,1860,8.657129031713755,424706.3559322034,2450,0.4375,0.3060869565217391
3905010010,639000.0,4,2.5,2500,9.052633375946147,2.0,0,0,3,9,2500,0,1990,0,47.5759,-121.994,2560,9.04499391938819,612653.6105919003,2500,0.625,0.2927400468384075
4058801310,287000.0,2,1.0,930,8.839421607620602,1.0,0,2,3,7,930,0,1952,0,47.506,-122.242,1910,8.881141619321468,310612.75572519086,930,0.5,0.13478260869565217
6705850020,740000.0,4,2.5,3030,9.028338763993148,2.0,0,0,3,10,3030,0,1992,0,47.578,-122.056,2850,9.068661593644245,790576.6545961003,3030,0.625,0.3635272945410918
1623800440,499922.0,3,2.0,1460,8.006700845440367,1.0,0,0,4,7,940,520,1990,0,47.682,-122.365,1460,8.006700845440367,576795.007233273,1980,0.6666666666666666,0.4866666666666667
3904902500,675000.0,4,2.5,2940,9.551942286417393,2.0,0,0,3,9,2940,0,1986,0,47.5627,-122.018,2670,9.304103901788347,612653.6105919003,2940,0.625,0.20894037381849193
7308600050,738515.0,5,2.75,3360,9.127067452782361,2.0,0,0,3,9,3360,0,2014,0,47.7754,-122.173,3360,9.18132342290569,490351.4666666667,3360,0.55,0.3652173913043478
5679501310,445000.0,3,1.75,2110,8.476579508530941,1.0,0,0,3,8,1210,900,1956,0,47.567,-122.318,1660,8.476579508530941,355678.51612903224,3010,0.5833333333333334,0.4395833333333333
3935900005,1039000.0,4,2.25,2740,9.336444248771908,1.0,0,2,5,10,1980,760,1953,0,47.7117,-122.278,2790,9.213136459278184,469455.77073170734,3500,0.5625,0.241558670545711
3726800285,346000.0,2,1.0,1070,7.69484807238461,1.0,0,0,4,7,880,190,1917,0,47.5726,-122.308,1160,8.188966863648876,594547.6501457726,1260,0.5,0.4872495446265938
1183000005,450000.0,3,2.0,1680,8.494333897270154,2.0,0,0,3,7,1180,500,1940,0,47.5536,-122.286,1400,8.497194544909547,417637.43307086616,2180,0.6666666666666666,0.3438395415472779
5469502780,350000.0,4,2.5,2260,9.529230371552156,1.0,0,0,4,9,2260,0,1975,0,47.3767,-122.161,2650,9.521568058002977,311632.10583941604,2260,0.625,0.16430388949472918
9185700440,2400000.0,4,3.5,5860,8.881975184248867,2.0,0,0,5,10,3690,2170,1907,0,47.6287,-122.287,4150,8.881975184248867,1095499.342007435,8030,0.875,0.8138888888888889
629600130,594950.0,4,2.25,2380,10.463360450273136,1.0,0,0,3,8,2380,0,1977,0,47.5834,-122.001,2250,10.45722897727895,790576.6545961003,2380,0.5625,0.06798446069469835
9178601660,1695000.0,5,3.0,3320,8.585785982881848,2.0,0,0,3,9,3320,0,2004,0,47.6542,-122.331,2330,8.304247465078474,584919.2109634551,3320,0.6,0.6200971236458722
2191600780,219000.0,2,1.0,1050,9.105090961257085,1.5,0,0,4,7,1050,0,1984,0,47.2887,-122.299,1550,9.169622538697624,294111.27857142856,1050,0.5,0.11666666666666667
7852180430,450000.0,4,2.5,2070,8.289790583181643,2.0,0,0,3,7,2070,0,2004,0,47.531,-121.854,2340,8.31090675716845,527961.2032258065,2070,0.625,0.5198392767453541
8155820080,402000.0,4,2.25,1790,8.897272113133987,2.0,0,0,3,7,1790,0,1992,0,47.5055,-122.189,1400,8.882391706295847,420890.54926108377,1790,0.5625,0.2448365476678977
5248800440,275000.0,2,1.0,840,8.294299608857235,1.0,0,0,3,6,840,0,1942,0,47.5531,-122.307,1100,8.294299608857235,355678.51612903224,840,0.5,0.21
9818700430,421500.0,3,1.5,990,8.412054873292933,1.0,0,0,5,7,990,0,1948,0,47.6051,-122.298,1490,8.294299608857235,634360.1793103449,990,0.5,0.22
425079099,560000.0,3,3.0,4120,11.008628483166937,2.0,0,2,3,9,3180,940,1994,0,47.6804,-121.913,2770,11.067169471278484,455617.1129032258,5060,1.0,0.06822095641806862
5127000670,314000.0,3,1.75,1620,9.169622538697624,1.0,0,0,4,7,1620,0,1966,0,47.4749,-122.155,1660,9.23024103368252,493552.53205128206,1620,0.5833333333333334,0.16875
6341000221,287000.0,4,2.0,1340,9.010791269515602,1.0,0,0,4,7,1340,0,1942,0,47.4905,-122.343,1410,9.1821466376054,359483.2395833333,1340,0.5,0.16361416361416362
7231501665,277000.0,4,1.0,1500,8.657129031713755,1.5,0,0,3,6,1500,0,1925,0,47.4768,-122.206,1330,8.657129031713755,304262.1082089552,1500,0.25,0.2608695652173913
5014000225,337500.0,2,1.0,1300,8.814627555310697,1.0,0,0,3,7,1300,0,1950,0,47.5697,-122.395,1240,8.814627555310697,618634.1696969697,1300,0.5,0.19313623532907442
4401200130,792000.0,4,2.75,3100,9.234642664499148,2.0,0,0,3,10,3100,0,1999,0,47.6858,-122.107,3140,9.10819689830748,645231.456445993,3100,0.6875,0.30258662762323085
1558500050,435000.0,3,2.5,3380,8.864322722511439,2.0,0,0,3,8,2200,1180,1999,0,47.7462,-121.978,2060,8.787067645218054,424788.74736842106,4560,0.8333333333333334,0.4778060503251343
8899000050,313100.0,4,2.5,2660,9.108418382250798,1.0,0,0,4,7,1450,1210,1977,0,47.4558,-122.212,1870,9.108418382250798,304262.1082089552,3870,0.625,0.29457364341085274
2877102846,575000.0,3,2.25,1700,8.111928063310739,1.5,0,0,3,7,1100,600,1924,0,47.6784,-122.361,1700,8.229777750081887,576795.007233273,2300,0.75,0.51005100510051
7280300080,510000.0,4,2.5,1840,8.962007209588313,1.0,0,2,3,8,1240,600,1972,0,47.7762,-122.384,2010,9.116139576577355,676185.3921568628,2440,0.625,0.2358974358974359
3624039073,299950.0,2,1.0,890,8.556606193773073,1.0,0,0,4,6,890,0,1941,0,47.5311,-122.373,950,8.556606193773073,424706.3559322034,890,0.5,0.17115384615384616
3271300345,1028000.0,3,3.0,2800,8.665785595466064,1.0,0,0,3,9,1580,1220,1953,2010,47.6493,-122.413,2580,8.665785595466064,791820.807570978,4020,1.0,0.4827586206896552
6190701483,364000.0,4,1.75,2010,9.062536177207788,1.0,0,0,4,7,1340,670,1957,0,47.7496,-122.355,1500,9.036106025364846,386997.3967611336,2680,0.4375,0.23304347826086957
414100630,335000.0,3,1.0,1380,8.918784137975802,1.0,0,0,5,7,1380,0,1965,0,47.7479,-122.343,1440,8.91918561004543,386997.3967611336,1380,0.3333333333333333,0.18473895582329317
7686202275,219950.0,3,1.0,1210,8.987321812850125,1.0,0,0,3,6,1210,0,1954,0,47.4211,-122.314,1430,8.987321812850125,302878.8821428571,1210,0.3333333333333333,0.15125
5113260170,215000.0,3,2.0,1280,8.852950887099581,1.0,0,0,3,7,1280,0,1991,0,47.3889,-122.048,1290,8.924656302187074,366867.6,1280,0.6666666666666666,0.18301401201029455
2421059090,640000.0,4,2.5,4090,12.27926269652314,2.0,0,0,4,8,3670,420,1979,0,47.2964,-122.116,2430,11.86362458921187,334921.0626780627,4510,0.625,0.01900681271086409
2770601734,535000.0,3,1.0,1580,8.748463629942055,1.0,0,0,3,7,1180,400,1925,0,47.6505,-122.384,1560,7.379008127628304,791820.807570978,1980,0.3333333333333333,0.2507936507936508
4222310290,253000.0,4,2.0,1910,8.965334573804839,1.0,0,0,4,7,1140,770,1973,0,47.3493,-122.306,1540,8.965334573804839,294111.27857142856,2680,0.5,0.24405826731408126
5016001060,650000.0,2,2.5,1740,7.824445930877619,2.0,0,2,3,8,1210,530,1994,0,47.622,-122.3,1640,7.824445930877619,1095499.342007435,2270,1.25,0.696
5445300050,672000.0,3,2.25,1130,8.399760094524142,1.5,0,0,4,8,1130,0,1930,0,47.6845,-122.375,1330,8.399760094524142,576795.007233273,1130,0.75,0.2542182227221597
7370600020,606000.0,3,1.75,1970,9.052633375946147,1.0,0,3,4,8,1130,840,1950,0,47.7213,-122.365,2280,9.052633375946147,676185.3921568628,2810,0.5833333333333334,0.2306791569086651
5127000470,292000.0,3,2.25,1780,9.18204377282107,1.0,0,0,3,8,1280,500,1981,0,47.4762,-122.156,1710,9.189218875354072,493552.53205128206,2280,0.75,0.1831275720164609
1330250010,289950.0,3,2.0,1670,8.956479847999912,1.0,0,0,3,8,1670,0,1992,0,47.3802,-122.207,2290,8.969541885423252,296187.98046875,1670,0.6666666666666666,0.2152894160113446
1898600050,257500.0,4,1.5,1360,9.140347000155648,1.0,0,0,4,7,1360,0,1968,0,47.3168,-122.401,1180,9.17076759685636,286732.79158316634,1360,0.375,0.14587579105438164
9561100010,380000.0,3,2.5,1840,8.851663425366777,1.0,0,0,3,7,1290,550,1971,0,47.7586,-122.342,2160,8.986071187374463,386997.3967611336,2390,0.8333333333333334,0.2634216177523264
9524100050,360000.0,3,1.75,1255,7.01571242048723,3.0,0,0,3,8,1255,0,2010,0,47.6958,-122.343,1010,6.946013991099227,584919.2109634551,1255,0.5833333333333334,1.1275831087151842
2212200500,269500.0,3,1.75,1840,8.910990494656719,1.0,0,0,4,7,1240,600,1976,0,47.3933,-122.188,1980,8.902591637374087,300539.8905109489,2440,0.5833333333333334,0.248246087425796
5416500680,449000.0,4,2.5,2960,8.704833909687792,2.0,0,0,3,9,2960,0,2005,0,47.3596,-122.04,2570,8.519789817263504,366867.6,2960,0.625,0.49079754601226994
6412600005,375000.0,4,1.5,1430,8.886409166849282,1.5,0,0,3,7,1430,0,1948,0,47.7197,-122.328,1540,8.886409166849282,469455.77073170734,1430,0.375,0.19773230088495575
2024069008,2200000.0,5,4.75,5990,9.254452946594503,2.0,1,4,3,11,4050,1940,2002,0,47.5554,-122.077,3330,9.603125426926972,616990.5922330098,7930,0.95,0.5732057416267943
2195700050,810000.0,4,2.5,3480,10.989402908557974,2.0,0,0,3,11,3480,0,1988,0,47.7391,-122.102,2930,10.5815464756746,569958.4652014652,3480,0.625,0.05874210863914115
1437580480,994000.0,5,3.25,4260,8.969796305981806,2.0,0,0,3,10,4260,0,2005,0,47.611,-121.992,4020,8.926517509850122,685605.775510204,4260,0.65,0.5419157867955731
2796100680,275000.0,5,2.25,1820,9.259225769705994,1.0,0,0,4,7,1080,740,1979,0,47.4058,-122.177,1820,8.922791623969637,300539.8905109489,2560,0.45,0.17333333333333334
7203102140,300000.0,2,1.0,1290,7.817222785508166,2.0,0,0,3,7,1290,0,2008,0,47.6972,-122.025,1290,7.817222785508166,678163.0592592593,1290,0.5,0.5197421434327155
40000235,380000.0,5,2.5,2130,9.039433419997483,2.0,0,0,3,7,2130,0,2013,0,47.4726,-122.282,1500,9.376786579611847,240328.3717472119,2130,0.5,0.25272899857617465
2946000285,200000.0,3,2.0,1170,9.215526898663482,1.0,0,0,4,7,1170,0,1957,0,47.4229,-122.324,1440,9.19023970026918,302878.8821428571,1170,0.6666666666666666,0.11640632772858422
6848200221,635000.0,3,3.5,1730,7.2078598714324755,3.0,0,0,3,9,1350,380,2009,0,47.6224,-122.326,1830,8.101980731853192,901258.2666666667,2110,1.1666666666666667,1.2824314306893996
952004725,280000.0,2,1.0,880,8.657129031713755,1.0,0,0,3,6,880,0,1939,0,47.5642,-122.379,1190,8.657129031713755,424706.3559322034,880,0.5,0.15304347826086956
7852110050,574000.0,3,2.5,2380,8.829519094780778,2.0,0,0,3,8,2380,0,2002,0,47.5372,-121.876,2580,8.829519094780778,527961.2032258065,2380,0.8333333333333334,0.3483606557377049
5536100010,1050000.0,4,1.0,1330,9.18296917518005,1.0,0,0,3,6,1330,0,1952,0,47.6223,-122.208,2920,9.245128197461847,1355927.0820189274,1330,0.25,0.1367046972967417
5703000050,545000.0,3,2.25,1780,12.161226941738322,2.0,0,2,3,8,1780,0,1988,0,47.4575,-121.748,2440,11.375053235961534,439471.0814479638,1780,0.75,0.009308260296609283
6071800480,271950.0,3,1.5,1220,9.036106025364846,1.0,0,0,4,7,1220,0,1962,0,47.5467,-122.173,2110,9.118225083068378,859684.7791164658,1220,0.5,0.14523809523809525
1954600050,630000.0,5,1.75,2490,10.12543038327382,1.0,0,2,4,8,1540,950,1959,0,47.336,-122.35,2790,9.65509029374725,286732.79158316634,3440,0.35,0.09972365733509551
3819800280,400000.0,2,1.0,1180,9.287394001418473,1.0,0,0,3,7,1180,0,1984,0,47.7273,-122.236,1600,9.287394001418473,490351.4666666667,1180,0.5,0.10925925925925926
7300400170,334000.0,4,2.5,2310,8.732465848349879,2.0,0,0,3,8,2310,0,1998,0,47.3321,-122.172,2480,8.732465848349879,334921.0626780627,2310,0.625,0.3725806451612903
9834201100,332500.0,4,2.0,1440,8.487970332739334,2.0,0,0,4,7,1440,0,1972,0,47.5717,-122.287,1300,8.314097335405807,594547.6501457726,1440,0.5,0.29660144181256437
8850000509,525000.0,2,1.5,1620,7.275864600546533,2.0,0,0,3,9,1080,540,2007,0,47.5892,-122.309,1660,7.404279118037268,594547.6501457726,2160,0.75,1.1218836565096952
4123840470,408000.0,3,2.5,2620,9.036463061964891,2.0,0,0,3,8,2620,0,1991,0,47.3675,-122.042,2190,8.967376693212666,366867.6,2620,0.8333333333333334,0.311793407116506
1150900080,846450.0,4,2.5,3710,8.921591063563978,2.0,0,0,3,9,3710,0,2003,0,47.5596,-122.016,3040,8.921591063563978,612653.6105919003,3710,0.625,0.49526097984247763
514500235,411100.0,3,1.5,1040,9.242226560838505,1.0,0,0,4,7,1040,0,1958,0,47.5882,-122.155,1580,8.881975184248867,810164.875,1040,0.5,0.10074590719752011
1522059120,409124.0,5,3.25,3320,9.33617975681533,2.0,0,0,4,8,2480,840,1999,0,47.3904,-122.154,2330,9.028818495352793,311632.10583941604,4160,0.65,0.2927689594356261
2895600680,335950.0,2,1.5,800,8.555066843844319,1.0,0,0,5,7,800,0,1951,0,47.5119,-122.386,1190,8.579416534596369,359483.2395833333,800,0.75,0.15408320493066255
8087800480,480000.0,5,2.5,2040,9.169310022418191,1.0,0,0,4,7,1240,800,1963,0,47.6544,-122.134,1800,9.054154288786854,645231.456445993,2840,0.5,0.21256642700844014
7931000066,280000.0,2,1.75,1960,10.313774350923506,1.0,0,0,3,7,980,980,1957,0,47.4234,-122.212,1960,9.224341891611996,300539.8905109489,2940,0.875,0.06502123142250531
5406500480,668000.0,4,2.5,2670,8.39185670010494,2.0,0,0,3,8,2670,0,1999,0,47.5978,-122.038,2670,8.39185670010494,790576.6545961003,2670,0.625,0.6054421768707483
2540820010,750000.0,4,2.5,2930,9.064389316491878,2.0,0,0,3,8,2930,0,2010,0,47.7199,-122.246,2120,9.321523900936798,521652.8587155963,2930,0.625,0.33908112486980674
3300700470,394475.0,2,1.0,830,8.294299608857235,1.0,0,0,3,6,830,0,1955,0,47.6929,-122.379,950,8.294299608857235,576795.007233273,830,0.5,0.2075
8823902005,848000.0,5,1.75,2290,8.371242135931933,2.0,0,0,3,7,1980,310,1928,0,47.664,-122.31,2870,8.371242135931933,862825.2314410481,2600,0.35,0.5300925925925926
6003001760,675000.0,3,1.5,2510,8.188966863648876,2.5,0,0,4,8,2510,0,1907,0,47.6195,-122.313,1740,7.542213463193403,1095499.342007435,2510,0.5,0.6972222222222222
1432400095,175000.0,3,1.0,1280,8.932344569113823,1.0,0,0,4,6,1280,0,1958,0,47.4491,-122.176,1170,8.944811104165534,353608.63516483514,1280,0.3333333333333333,0.16904384574749076
2483700095,560000.0,4,1.5,1810,8.699681400989514,1.0,0,1,3,8,1350,460,1952,0,47.5233,-122.386,2020,8.699681400989514,551688.6730038023,2270,0.375,0.3016666666666667
6600220380,538888.0,5,2.75,2080,9.48721424571136,2.0,0,0,3,8,2080,0,1987,0,47.6288,-122.031,2030,9.379914355947635,685605.775510204,2080,0.55,0.15770718022594588
3990200020,359000.0,4,1.75,1680,9.131838143821225,2.0,0,0,3,8,1680,0,1991,0,47.4612,-122.352,1840,9.147187556970914,464231.8385826772,1680,0.4375,0.18173950670705322
112900020,300000.0,3,2.25,1660,8.542665987389269,2.0,0,0,3,7,1660,0,2001,0,47.7362,-121.967,1680,8.445267451844648,424788.74736842106,1660,0.75,0.3237129485179407
8700110020,273000.0,3,2.5,1650,8.698681067461614,2.0,0,0,4,7,1650,0,1989,0,47.3603,-122.19,1930,8.80492526261806,296187.98046875,1650,0.8333333333333334,0.2752752752752753
9831200221,670000.0,3,2.5,1420,7.271703706887368,2.0,0,0,3,9,1280,140,2003,0,47.6265,-122.323,1490,7.272398392570047,901258.2666666667,1560,0.8333333333333334,0.9874826147426982
8078400010,530000.0,4,2.25,2240,9.033245134153809,1.0,0,0,3,8,1740,500,1984,0,47.6323,-122.029,1890,8.971575439759016,685605.775510204,2740,0.5625,0.26743075453677173
9550200225,625000.0,3,1.5,1230,8.026496938945412,1.0,0,0,3,7,910,320,1927,0,47.667,-122.333,1260,8.409385238781931,584919.2109634551,1550,0.5,0.4019607843137255
2946001950,248000.0,3,1.0,1260,8.699681400989514,1.0,0,0,4,6,1260,0,1954,0,47.4187,-122.323,1520,8.79497643168877,302878.8821428571,1260,0.3333333333333333,0.21
3905050280,533000.0,3,2.5,2060,8.47907586930311,2.0,0,0,3,8,2060,0,1990,0,47.5793,-122.002,1930,8.568836424568076,612653.6105919003,2060,0.8333333333333334,0.42809642560266004
3026059341,549950.0,4,3.5,3090,9.260177606823355,1.0,0,0,3,8,2190,900,1991,0,47.7176,-122.214,2200,8.910450756416656,521652.8587155963,3990,0.875,0.2940057088487155
7292700005,485000.0,4,1.75,3220,8.9082888855571,1.0,0,0,4,8,2010,1210,1959,0,47.7719,-122.361,1660,9.031692060548524,676185.3921568628,4430,0.4375,0.4356060606060606
